CAT_MAT;DESCRICAO;DOSAGEM;DOSE_DE_USO;APRESENTACAO;QUANT_DOSE_USO;QUANT_FRAC_APRESENT;FORMA_FARMACEUTICA;FRACIONADO;SOLICITA_FAR;TIPO;STATUS
340893;MANOPLA, COMPATIVEL COM FOCO CIRURGICO HERAUS, 14 CM, AUTOCLAVAVEL; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
387761;MANTA CIRURGICA, 100PCT VISCOSE, 1,00 M, 1,00 M, EMBALAGEM DUPLA, ESTERIL, DESCARTAVEL, ENVOLTORIO P;1 | UNIDADE;1;;;;;;;MAT;Inativo
387761;MANTA CIRURGICA, 100PCT VISCOSE, 1,00 M, 1,00 M, EMBALAGEM DUPLA, ESTERIL, DESCARTAVEL, ENVOLTORIO P;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
287094;MANTA TERMICA, COM GOMOS DE AR INTERLIGADOS, RADIOTRANSPARENTE, ADULTO, INTEIRA;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
287094;MANTA TERMICA, COM GOMOS DE AR INTERLIGADOS, RADIOTRANSPARENTE, ADULTO, INTEIRA;1 | UNIDADE;1;;;;;;;MAT;Inativo
368104;MANTA TERMICA, DUPLA CAMADA, MICROPERFURADA, RESISTENTE, C/DISPOSITIVO FIXACAO TUBO ENTRADA DE AR QU;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
368104;MANTA TERMICA, DUPLA CAMADA, MICROPERFURADA, RESISTENTE, C/DISPOSITIVO FIXACAO TUBO ENTRADA DE AR QU;1 | UNIDADE;1;;;;;;;MAT;Inativo
253161;MANTA TERMICA, POLIETILENO ALUMINIZADO, 2,10 M, 1,20 M, RETENCAO TEMPERATURA, PRE-OPERATORIO, ISOLAN;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
253161;MANTA TERMICA, POLIETILENO ALUMINIZADO, 2,10 M, 1,20 M, RETENCAO TEMPERATURA, PRE-OPERATORIO, ISOLAN;1 | UNIDADE;1;;;;;;;MAT;Inativo
359109;MANTA TERMICA, POLIETILENO ALUMINIZADO, 2,10 M, 1,40 M, RETENCAO DE TEMPERATURA;ISOLANTE TERMICO, DE;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
359109;MANTA TERMICA, POLIETILENO ALUMINIZADO, 2,10 M, 1,40 M, RETENCAO DE TEMPERATURA;ISOLANTE TERMICO, DE;1 | UNIDADE;1;;;;;;;MAT;Inativo
407761;MANTA TERMICA, POLIETILENO, AR QUENTE, GOMOS DE AR PERFURADO, CORPO INTEIRO; | ;1;;;;;;;MAT;Inativo
407761;MANTA TERMICA, POLIETILENO, AR QUENTE, GOMOS DE AR PERFURADO, CORPO INTEIRO; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
282165;MANTA TERMICA, POLIETILENO, MULTIPLA ENTRADA DE AR,COBERTURA TRANSPARENTE,ADULTO; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
282165;MANTA TERMICA, POLIETILENO, MULTIPLA ENTRADA DE AR,COBERTURA TRANSPARENTE,ADULTO; | ;1;;;;;;;MAT;Inativo
279962;MANTA TERMICA, POLIETILENO,MULTIPLA ENTRADA DE AR,COBERTURA TRANSPARENTE,PEDIATRICA INTEIRA; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
279962;MANTA TERMICA, POLIETILENO,MULTIPLA ENTRADA DE AR,COBERTURA TRANSPARENTE,PEDIATRICA INTEIRA; | ;1;;;;;;;MAT;Inativo
298416;MANTA TERMICA, POLIPROPILENO E PAPEL GRAU CIRURGICO, ENCHIMENTO GOMO TRANSPARENTE ALIMENTACAO UNIFOR;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
298399;MANTA TERMICA, POLIPROPILENO E PAPEL GRAU CIRURGICO, ENCHIMENTO GOMO TRANSPARENTE ALIMENTACAO UNIFOR;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
298416;MANTA TERMICA, POLIPROPILENO E PAPEL GRAU CIRURGICO, ENCHIMENTO GOMO TRANSPARENTE ALIMENTACAO UNIFOR;1 | UNIDADE;1;;;;;;;MAT;Inativo
298399;MANTA TERMICA, POLIPROPILENO E PAPEL GRAU CIRURGICO, ENCHIMENTO GOMO TRANSPARENTE ALIMENTACAO UNIFOR;1 | UNIDADE;1;;;;;;;MAT;Inativo
298409;MANTA TERMICA, POLIPROPILENO E PAPEL GRAU CIRURGICO,ADULTO,PARTE SUPERIOR DO CORPO; | ;1;;;;;;;MAT;Inativo
298409;MANTA TERMICA, POLIPROPILENO E PAPEL GRAU CIRURGICO,ADULTO,PARTE SUPERIOR DO CORPO; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
262238;MANTA TERMICA, POLIPROPILENO, 1,88 M, 0,61 M, RETENCAO DE TEMPERATURA; PRE- OPERATORIO, DESCARTAVEL,;1 | UNIDADE;1;;;;;;;MAT;Inativo
262238;MANTA TERMICA, POLIPROPILENO, 1,88 M, 0,61 M, RETENCAO DE TEMPERATURA; PRE- OPERATORIO, DESCARTAVEL,;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
324115;MARCADOR DE INSTRUMENTAL EM TIRA,ESTERELIZAC?O POR VAPOR, COR LISTRADA BEGE; | ;1;;;;;;;MAT;Inativo
324115;MARCADOR DE INSTRUMENTAL EM TIRA,ESTERELIZAC?O POR VAPOR, COR LISTRADA BEGE; | ;1 | FOLHA;FOLHA;1;;FOLHA;NAO;NAO;MAT;Inativo
267318;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, AMARELA, ADESIVO RESISTENTE A AUTOC;1 | UNIDADE;1;;;;;;;MAT;Inativo
267318;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, AMARELA, ADESIVO RESISTENTE A AUTOC;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
304022;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, AMARELA, LISA, TAMANHO APROXIMADADO;1 | UNIDADE;1;;;;;;;MAT;Inativo
304022;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, AMARELA, LISA, TAMANHO APROXIMADADO;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
304004;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, AZUL, LISA, TAMANHO APROXIMADADO DE;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
304004;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, AZUL, LISA, TAMANHO APROXIMADADO DE;1 | UNIDADE;1;;;;;;;MAT;Inativo
304012;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, BEJE, LISA, TAMANHO APROXIMADADO DE;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
304012;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, BEJE, LISA, TAMANHO APROXIMADADO DE;1 | UNIDADE;1;;;;;;;MAT;Inativo
304007;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, BRANCA, LISA, TAMANHO APROXIMADADO ;1 | UNIDADE;1;;;;;;;MAT;Inativo
304007;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, BRANCA, LISA, TAMANHO APROXIMADADO ;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
304049;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, COM COR, LISA, TAMANHO APROXIMADADO;1 | UNIDADE;1;;;;;;;MAT;Inativo
304049;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, COM COR, LISA, TAMANHO APROXIMADADO;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
267319;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, LARANJA, ADESIVO RESISTENTE A AUTOC;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
267319;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, LARANJA, ADESIVO RESISTENTE A AUTOC;1 | UNIDADE;1;;;;;;;MAT;Inativo
304009;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, LARANJA, LISA, TAMANHO APROXIMADADO;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
304009;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, LARANJA, LISA, TAMANHO APROXIMADADO;1 | UNIDADE;1;;;;;;;MAT;Inativo
304006;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, MARROM, LISA, TAMANHO APROXIMADADO ;1 | UNIDADE;1;;;;;;;MAT;Inativo
304006;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, MARROM, LISA, TAMANHO APROXIMADADO ;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
304016;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, MARROM, LISTRADA, TAMANHO APROXIMAD;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
304016;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, MARROM, LISTRADA, TAMANHO APROXIMAD;1 | UNIDADE;1;;;;;;;MAT;Inativo
304011;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, PRATA, LISA, TAMANHO APROXIMADADO D;1 | UNIDADE;1;;;;;;;MAT;Inativo
304011;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, PRATA, LISA, TAMANHO APROXIMADADO D;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
304019;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, PRATA, LISTRADA, TAMANHO APROXIMADA;1 | UNIDADE;1;;;;;;;MAT;Inativo
304019;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, PRATA, LISTRADA, TAMANHO APROXIMADA;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
304008;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, PRETA, LISA, TAMANHO APROXIMADADO D;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
304008;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, PRETA, LISA, TAMANHO APROXIMADADO D;1 | UNIDADE;1;;;;;;;MAT;Inativo
304017;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, PRETA, LISTRADA, TAMANHO APROXIMADA;1 | UNIDADE;1;;;;;;;MAT;Inativo
304017;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, PRETA, LISTRADA, TAMANHO APROXIMADA;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
304013;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, ROXA, LISA, TAMANHO APROXIMADADO DE;1 | UNIDADE;1;;;;;;;MAT;Inativo
304013;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, ROXA, LISA, TAMANHO APROXIMADADO DE;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
304020;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, ROXA, LISTRADA, TAMANHO APROXIMADAD;1 | UNIDADE;1;;;;;;;MAT;Inativo
304020;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, ROXA, LISTRADA, TAMANHO APROXIMADAD;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
304005;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, VERDE, LISA, TAMANHO APROXIMADADO D;1 | UNIDADE;1;;;;;;;MAT;Inativo
304005;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, VERDE, LISA, TAMANHO APROXIMADADO D;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
304015;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, VERDE, LISTRADA, TAMANHO APROXIMADA;1 | UNIDADE;1;;;;;;;MAT;Inativo
304015;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, VERDE, LISTRADA, TAMANHO APROXIMADA;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
304010;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, VERMELHA, LISA, TAMANHO APROXIMADAD;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
304010;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, VERMELHA, LISA, TAMANHO APROXIMADAD;1 | UNIDADE;1;;;;;;;MAT;Inativo
304018;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, VERMELHA, LISTRADA, TAMANHO APROXIM;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
304018;MARCADOR DE INSTRUMENTAL, 134 TIRAS AUTO ADESIVAS, PRE-CORTADAS, VERMELHA, LISTRADA, TAMANHO APROXIM;1 | UNIDADE;1;;;;;;;MAT;Inativo
267313;MARCADOR DE INSTRUMENTAL,ADESIVO RESISTENTE A AUTOCLAVE (FITA AUTOCLAVE); | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
267313;MARCADOR DE INSTRUMENTAL,ADESIVO RESISTENTE A AUTOCLAVE (FITA AUTOCLAVE); | ;1;;;;;;;MAT;Inativo
406923;MARCADOR IMAGEM(KIT), FORMATO ESFERA REFLEXIVA,P/ SISTEMA NAVEGAC?O CIRURGICA SEM FIO; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
406923;MARCADOR IMAGEM(KIT), FORMATO ESFERA REFLEXIVA,P/ SISTEMA NAVEGAC?O CIRURGICA SEM FIO; | ;1;;;;;;;MAT;Inativo
344638;MARCADOR INSTRUMENTAL USO EM SISTEMA DE NAVEGACAO CIRURGICA BRAINLAB ESFERAS REFLEXIVAS 12MM; | ;1;;;;;;;MAT;Inativo
344638;MARCADOR INSTRUMENTAL USO EM SISTEMA DE NAVEGACAO CIRURGICA BRAINLAB ESFERAS REFLEXIVAS 12MM; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
396789;MARCA-PASSO CARDIACO, DEFINITIVO, CAMARA DUPLA, TITANIO, BIPOLAR; | ;1;;;;;;;MAT;Inativo
396789;MARCA-PASSO CARDIACO, DEFINITIVO, CAMARA DUPLA, TITANIO, BIPOLAR; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
396784;MARCA-PASSO CARDIACO, DEFINITIVO, CAMARA UNICA, TITANIO, BIPOLAR, ENDOCARDICO ATIVO, AUTOCAPTURA, PR;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
396784;MARCA-PASSO CARDIACO, DEFINITIVO, CAMARA UNICA, TITANIO, BIPOLAR, ENDOCARDICO ATIVO, AUTOCAPTURA, PR;1 | UNIDADE;1;;;;;;;MAT;Inativo
396793;MARCA-PASSO CARDIACO, DEFINITIVO, CDI CAMARA UNICA, BIPOLAR; | ;1;;;;;;;MAT;Inativo
396793;MARCA-PASSO CARDIACO, DEFINITIVO, CDI CAMARA UNICA, BIPOLAR; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
396795;MARCA-PASSO CARDIACO DEFINITIVO,CDI MULTISSITIO, TITANIO,MULTIPROGRAMAVEL,C/ RESSINCRONIZADOR; | ;1;;;;;;;MAT;Inativo
396795;MARCA-PASSO CARDIACO DEFINITIVO,CDI MULTISSITIO, TITANIO,MULTIPROGRAMAVEL,C/ RESSINCRONIZADOR; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
396782;MARCA-PASSO CARDIACO, EXTERNO, CAMARA DUPLA, BIPOLAR, ATIVO / PASSIVO, CABO-ELETRODO TEMPORARIO, SEN;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
396782;MARCA-PASSO CARDIACO, EXTERNO, CAMARA DUPLA, BIPOLAR, ATIVO / PASSIVO, CABO-ELETRODO TEMPORARIO, SEN;1 | UNIDADE;1;;;;;;;MAT;Inativo
276295;MASCARA, C/ BARREIRA PROTETORA DE CARVAO ATIVADO; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
276295;MASCARA, C/ BARREIRA PROTETORA DE CARVAO ATIVADO; | ;1;;;;;;;MAT;Inativo
0321795;MASCARA CIRURGICA  3 CAMADAS DESCARTAEL COM FILTRO; | ;1 | UNI;PACOTE;1;;PCT;NAO;NAO;MAT;Inativo
0321795;MASCARA CIRURGICA  3 CAMADAS DESCARTAEL COM FILTRO; | ;1;;;;;;;MAT;Inativo
341923;MASCARA CIRURGICA, DESCARTAVEL,; | ;1;;;;;;;MAT;Inativo
341923;MASCARA CIRURGICA, DESCARTAVEL,; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
321795;MASCARA CIRURGICA DESCARTAVEL COM FILTRO; | ;1 | UNI;PACOTE;1;;PCT;NAO;NAO;MAT;Inativo
321795;MASCARA CIRURGICA DESCARTAVEL COM FILTRO; | ;1;;;;;;;MAT;Inativo
262212;MASCARA DE INALACAO / NEBULIZACAO, PVC TRANSPARENTE, HUDSON, GRANDE; | ;1;;;;;;;MAT;Inativo
262212;MASCARA DE INALACAO / NEBULIZACAO, PVC TRANSPARENTE, HUDSON, GRANDE; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
262211;MASCARA DE INALACAO / NEBULIZACAO, PVC TRANSPARENTE, HUDSON, PEQUENA; | ;1;;;;;;;MAT;Inativo
262211;MASCARA DE INALACAO / NEBULIZACAO, PVC TRANSPARENTE, HUDSON, PEQUENA; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
340407;MASCARA, DESCARTAVEL, TIRAS ELASTICAS COM CLIPE NASAL E HIPOALERGICO, PROTECAO CONTRA BACILO DA TUBE;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
340407;MASCARA, DESCARTAVEL, TIRAS ELASTICAS COM CLIPE NASAL E HIPOALERGICO, PROTECAO CONTRA BACILO DA TUBE;1 | UNIDADE;1;;;;;;;MAT;Inativo
248763;MASCARA FACIAL ADULTO MEDIO; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
248763;MASCARA FACIAL ADULTO MEDIO; | ;1;;;;;;;MAT;Inativo
245482;MASCARA FACIAL ADULTO PEQUENO; | ;1;;;;;;;MAT;Inativo
245482;MASCARA FACIAL ADULTO PEQUENO; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
276754;MASCARA FACIAL ALMOFADA TRANSPARENTE NEONATO; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
276754;MASCARA FACIAL ALMOFADA TRANSPARENTE NEONATO; | ;1;;;;;;;MAT;Inativo
276752;MASCARA FACIAL ALMOFADA TRANSPARENTE TAMANHO PEDIATRICO; | ;1 | UNI;UNIDADE;1;;UNI;NAO;NAO;MAT;Inativo
276752;MASCARA FACIAL ALMOFADA TRANSPARENTE TAMANHO PEDIATRICO; | ;1;;;;;;;MAT;Inativo
338681;MASCARA, FILTRAGEM POEIRAS, NEVOAS E VAPORES ORGANICOS, CARVAO ATIVADO P/VAPORES ORGAN. BAIXA CONCEN;1 | UNIDADE;1;;;;;;;MAT;Ativo
338681;MASCARA, FILTRAGEM POEIRAS, NEVOAS E VAPORES ORGANICOS, CARVAO ATIVADO P/VAPORES ORGAN. BAIXA CONCEN;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Ativo
278491;MASCARA LARINGEA, PVC, 1.0, COM TUBO; | ;1;;;;;;;MAT;Inativo
278491;MASCARA LARINGEA, PVC, 1.0, COM TUBO; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
278492;MASCARA LARINGEA, PVC, 1.5, COM TUBO; | ;1;;;;;;;MAT;Inativo
278492;MASCARA LARINGEA, PVC, 1.5, COM TUBO; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
278493;MASCARA LARINGEA, PVC, 2.0, COM TUBO; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
278493;MASCARA LARINGEA, PVC, 2.0, COM TUBO; | ;1;;;;;;;MAT;Inativo
276526;MASCARA LARINGEA, PVC, 2,5, COM TUBO DRENAGEM DUPLO; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
276526;MASCARA LARINGEA, PVC, 2,5, COM TUBO DRENAGEM DUPLO; | ;1;;;;;;;MAT;Inativo
276525;MASCARA LARINGEA, PVC, 3,0, COM TUBO; | ;1;;;;;;;MAT;Inativo
276525;MASCARA LARINGEA, PVC, 3,0, COM TUBO; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
276599;MASCARA LARINGEA, PVC, 4, COM TUBO DRENAGEM DUPLO; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
276599;MASCARA LARINGEA, PVC, 4, COM TUBO DRENAGEM DUPLO; | ;1;;;;;;;MAT;Inativo
357523;MASCARA LARINGEA, PVC, 5, COM TUBO; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
357523;MASCARA LARINGEA, PVC, 5, COM TUBO; | ;1;;;;;;;MAT;Inativo
320089;MASCARA LARINGEA, SILICONE, 3, ESTERIL, DESCARTAVEL, ANESTESIA, C/TUBO DRENAGEM DUPLO,ISENTA LATEX,E;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
320089;MASCARA LARINGEA, SILICONE, 3, ESTERIL, DESCARTAVEL, ANESTESIA, C/TUBO DRENAGEM DUPLO,ISENTA LATEX,E;1 | UNIDADE;1;;;;;;;MAT;Inativo
255175;MASCARA LARINGEA, SILICONE, 3, ESTERIL, REUTILIZAVEL, ANESTESIA, COM TUBO DRENAGEM DUPLO;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
255175;MASCARA LARINGEA, SILICONE, 3, ESTERIL, REUTILIZAVEL, ANESTESIA, COM TUBO DRENAGEM DUPLO;1 | UNIDADE;1;;;;;;;MAT;Inativo
255176;MASCARA LARINGEA, SILICONE, 4, ESTERIL, REUTILIZAVEL, ANESTESIA, COM TUBO DRENAGEM DUPLO;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
255176;MASCARA LARINGEA, SILICONE, 4, ESTERIL, REUTILIZAVEL, ANESTESIA, COM TUBO DRENAGEM DUPLO;1 | UNIDADE;1;;;;;;;MAT;Inativo
320085;MASCARA LARINGEA, SILICONE, 5, ESTERIL, DESCARTAVEL, ANESTESIA, C/TUBO DRENAGEM DUPLO,ISENTA LATEX,E;1 | UNIDADE;1;;;;;;;MAT;Inativo
320085;MASCARA LARINGEA, SILICONE, 5, ESTERIL, DESCARTAVEL, ANESTESIA, C/TUBO DRENAGEM DUPLO,ISENTA LATEX,E;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
353241;MASCARA, P/ ISOLAMENTO RESPIRATORIO, DESCARTAVEL, N95; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
353241;MASCARA, P/ ISOLAMENTO RESPIRATORIO, DESCARTAVEL, N95; | ;1;;;;;;;MAT;Inativo
298101;MASCARA PROTECAO FACIAL, ALGODAO/POLIESTER, C/TIRAS,TAMANHO UNICO;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
298101;MASCARA PROTECAO FACIAL, ALGODAO/POLIESTER, C/TIRAS,TAMANHO UNICO;1 | UNIDADE;1;;;;;;;MAT;Inativo
324172;MASCARA RESPIRATORIA, BAIXA PRESSAO, ADULTO GRANDE,PORTAS COM CONEX?O 22 E 15MM; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
324172;MASCARA RESPIRATORIA, BAIXA PRESSAO, ADULTO GRANDE,PORTAS COM CONEX?O 22 E 15MM; | ;1;;;;;;;MAT;Inativo
324173;MASCARA RESPIRATORIA, BAIXA PRESSAO, ADULTO MEDIO, ALMOFADADA COM VALVULA, CUPULA ACRILICO TRANSPARE;1 | UNIDADE;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
324173;MASCARA RESPIRATORIA, BAIXA PRESSAO, ADULTO MEDIO, ALMOFADADA COM VALVULA, CUPULA ACRILICO TRANSPARE;1 | UNIDADE;1;;;;;;;MAT;Inativo
342165;MASCARA RESPIRATORIA, CUPULA EM ACRILICO TRANSPARENTE, NEONATAL; | ;1;;;;;;;MAT;Inativo
342165;MASCARA RESPIRATORIA, CUPULA EM ACRILICO TRANSPARENTE, NEONATAL; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
285016;MASCARA RESPIRATORIA, PEDIATRICO, ALMOFADADA COM VALVULA, CUPULA EM ACRILICO TRANSPARENTE, COXIM I; | ;1 | UNI;UNIDADE 1;1;1;UNI;NAO;NAO;MAT;Inativo
